TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,AL,2304,5,QT,,2010,1,1,2024,14851460,0,0
1,AL,2304,5,QT,,2010,2,0,2024,1289897,0,0
1,AL,2304,5,SI,,2010,1,0,2024,64237,0,0
1,AL,2304,5,SL,,2010,1,0,2024,54302519,0,0
1,AL,2304,5,SL,,2010,1,1,2024,1085400,0,0
1,AL,2304,5,SL,,2010,2,0,2024,9455642,0,0
1,AL,2304,5,SO,,2010,1,0,2024,463505,0,0
1,AL,2304,5,SO,,2010,2,0,2024,4390,0,0
1,AL,2304,5,TB,,2010,1,0,2024,22500,0,0
1,AL,2304,5,TB,,2010,1,1,2024,413804,0,0
1,AL,2304,5,TL,,2010,1,0,2024,2185131,0,0
1,AL,2304,5,TL,,2010,1,1,2024,96744,0,0
1,AL,2304,5,TL,,2010,2,0,2024,2093473,0,0
1,AL,2304,5,TM,,2010,1,0,2024,61203115,0,0
1,AL,2304,5,TM,,2010,2,0,2024,4834,0,0
1,AL,2304,5,VE,,2010,1,0,2024,1606997,0,0
1,AL,2304,5,VE,,2010,2,0,2024,16500,0,0
1,AL,2304,5,YU,,2010,1,0,2024,668163,0,0
1,AL,2304,5,YU,,2010,2,0,2024,3229,0,0
1,AL,2304,5,ZA,,2010,1,0,2024,9295,0,0
1,AL,2304,6,AG,,2010,1,0,2024,58400,0,0
1,AL,2304,6,BC,,2010,1,0,2024,1756278,0,0
1,AL,2304,6,BS,,2010,1,0,2024,37761,0,0
1,AL,2304,6,CH,,2010,1,0,2024,4355560,0,0
1,AL,2304,6,CO,,2010,1,0,2024,4394596,0,0
1,AL,2304,6,CO,,2010,1,1,2024,543320,0,0
1,AL,2304,6,CO,,2010,2,0,2024,105153,0,0
1,AL,2304,6,DF,,2010,1,0,2024,14554413,0,0
1,AL,2304,6,DF,,2010,2,0,2024,318088,0,0
1,AL,2304,6,GT,,2010,1,0,2024,6321037,0,0
1,AL,2304,6,GT,,2010,1,1,2024,26488,0,0
1,AL,2304,6,HG,,2010,1,0,2024,75568575,0,0
1,AL,2304,6,HG,,2010,1,1,2024,64659,0,0
1,AL,2304,6,JA,,2010,1,0,2024,146756584,0,0
1,AL,2304,6,MI,,2010,1,0,2024,3461005,0,0
1,AL,2304,6,MX,,2010,1,0,2024,194812153,0,0
1,AL,2304,6,MX,,2010,2,0,2024,420307,0,0
1,AL,2304,6,NL,,2010,1,0,2024,81444402,0,0
1,AL,2304,6,NL,,2010,1,1,2024,3329648,0,0
1,AL,2304,6,NL,,2010,2,0,2024,96590,0,0
1,AL,2304,6,OT,,2010,1,0,2024,130814273,0,0
1,AL,2304,6,OT,,2010,1,1,2024,603681,0,0
1,AL,2304,6,OT,,2010,2,0,2024,52762,0,0
1,AL,2304,6,OT,,2010,2,1,2024,454801,0,0
1,AL,2304,6,PU,,2010,1,0,2024,4458322,0,0
1,AL,2304,6,QT,,2010,1,0,2024,19964374,0,0
1,AL,2304,6,QT,,2010,1,1,2024,11299675,0,0
1,AL,2304,6,SL,,2010,1,0,2024,509799,0,0
1,AL,2304,6,SL,,2010,1,1,2024,4030,0,0
1,AL,2304,6,SO,,2010,1,0,2024,927018,0,0
1,AL,2304,6,TL,,2010,1,0,2024,1636914,0,0
1,AL,2304,6,TM,,2010,1,0,2024,9631697,0,0
1,AL,2304,6,VE,,2010,1,0,2024,12807215,0,0
1,AL,2304,8,AG,,2010,1,X,2024,150949,0,0
1,AL,2304,8,CH,,2010,1,X,2024,18537,0,0
1,AL,2304,8,CL,,2010,1,X,2024,9300,0,0
1,AL,2304,8,CO,,2010,1,X,2024,255239,0,0
1,AL,2304,8,CS,,2010,1,X,2024,22011,0,0
1,AL,2304,8,DF,,2010,1,X,2024,36744,0,0
1,AL,2304,8,DG,,2010,1,X,2024,27200,0,0
1,AL,2304,8,GR,,2010,1,X,2024,53395,0,0
1,AL,2304,8,GT,,2010,1,X,2024,461840,0,0
1,AL,2304,8,GT,,2010,2,X,2024,15300,0,0
1,AL,2304,8,HG,,2010,1,X,2024,103213,0,0
1,AL,2304,8,JA,,2010,1,X,2024,499947,0,0
1,AL,2304,8,JA,,2010,2,X,2024,4372,0,0
1,AL,2304,8,MI,,2010,1,X,2024,53340,0,0
1,AL,2304,8,MO,,2010,1,X,2024,22112,0,0
1,AL,2304,8,MX,,2010,1,X,2024,1554728,0,0
1,AL,2304,8,MX,,2010,2,X,2024,19260,0,0
1,AL,2304,8,NA,,2010,1,X,2024,22978,0,0
1,AL,2304,8,NL,,2010,1,X,2024,6505927,0,0
1,AL,2304,8,OA,,2010,1,X,2024,34045,0,0
1,AL,2304,8,PU,,2010,1,X,2024,107600,0,0
1,AL,2304,8,QR,,2010,1,X,2024,122310,0,0
1,AL,2304,8,QT,,2010,1,X,2024,354306,0,0
1,AL,2304,8,SI,,2010,1,X,2024,71632,0,0
1,AL,2304,8,SL,,2010,1,X,2024,9827,0,0
1,AL,2304,8,SO,,2010,1,X,2024,119390,0,0
1,AL,2304,8,TB,,2010,1,X,2024,114045,0,0
1,AL,2304,8,TM,,2010,1,X,2024,511402,0,0
1,AL,2304,8,TM,,2010,2,X,2024,6730,0,0
1,AL,2304,8,VE,,2010,1,X,2024,219615,0,0
1,AL,2304,8,YU,,2010,1,X,2024,28500,0,0
1,AL,2304,8,ZA,,2010,1,X,2024,13930,0,0
1,AL,2305,5,BC,,2010,1,0,2024,176582,0,0
1,AL,2305,5,CH,,2010,1,0,2024,11199,0,0
1,AL,2305,5,CO,,2010,1,0,2024,6160,0,0
1,AL,2305,5,DF,,2010,1,0,2024,228669,0,0
1,AL,2305,5,JA,,2010,1,0,2024,164281,0,0
1,AL,2305,5,MX,,2010,1,0,2024,12636819,0,0
1,AL,2305,5,MX,,2010,1,1,2024,46500,0,0
1,AL,2305,5,MX,,2010,2,0,2024,27330388,0,0
1,AL,2305,5,NL,,2010,1,0,2024,412355,0,0
1,AL,2305,5,NL,,2010,1,1,2024,46338,0,0
1,AL,2305,5,NL,,2010,2,0,2024,4037,0,0
1,AL,2305,5,OT,,2010,1,0,2024,191054,0,0
1,AL,2305,5,OT,,2010,2,0,2024,224741,0,0
1,AL,2305,5,QT,,2010,1,0,2024,2535,0,0
1,AL,2305,5,QT,,2010,2,0,2024,496483,0,0
1,AL,2305,5,TB,,2010,1,0,2024,6545,0,0
1,AL,2305,5,TM,,2010,1,0,2024,64707287,0,0
1,AL,2305,5,TM,,2010,1,1,2024,77007,0,0
1,AL,2305,5,TM,,2010,2,0,2024,1205012,0,0
1,AL,2305,5,VE,,2010,1,0,2024,15802,0,0
1,AL,2305,5,ZA,,2010,1,0,2024,89948,0,0
1,AL,2305,8,NL,,2010,1,X,2024,94943,0,0
1,AL,2305,8,TM,,2010,1,X,2024,1595563,0,0
1,AL,2310,5,JA,,2010,1,0,2024,132475,0,0
1,AL,2310,5,NL,,2010,1,0,2024,31330,0,0
1,AL,2310,5,TM,,2010,1,0,2024,3037,0,0
1,AL,2310,5,TM,,2010,1,1,2024,3261,0,0
1,AL,2401,5,CH,,2010,1,0,2024,79883204,0,0
1,AL,2401,5,CH,,2010,1,1,2024,22222,0,0
1,AL,2401,5,CH,,2010,2,0,2024,5827112,0,0
1,AL,2401,5,DF,,2010,1,0,2024,23088,0,0
1,AL,2401,5,DG,,2010,1,0,2024,8048388,0,0
1,AL,2401,5,DG,,2010,2,0,2024,16120850,0,0
1,AL,2401,5,JA,,2010,1,0,2024,249639,0,0
1,AL,2401,5,MX,,2010,1,0,2024,136728,0,0
1,AL,2401,5,MX,,2010,2,0,2024,4250,0,0
1,AL,2401,5,NL,,2010,1,0,2024,3780418,0,0
1,AL,2401,5,NL,,2010,2,0,2024,96567,0,0
1,AL,2401,5,OT,,2010,1,0,2024,65817,0,0
1,AL,2402,5,CH,,2010,1,0,2024,895873,0,0
1,AL,2402,5,CH,,2010,2,0,2024,119778,0,0
1,AL,2402,5,DF,,2010,1,0,2024,161093,0,0
1,AL,2402,5,DF,,2010,2,0,2024,2640,0,0
1,AL,2402,5,DG,,2010,2,0,2024,16274,0,0
1,AL,2402,5,MX,,2010,1,0,2024,18209,0,0
1,AL,2402,5,NL,,2010,1,1,2024,53997,0,0
1,AL,2402,5,OT,,2010,1,0,2024,66083,0,0
1,AL,2402,6,AG,,2010,1,0,2024,19680,0,0
1,AL,2402,6,DF,,2010,1,0,2024,5723,0,0
1,AL,2402,6,DF,,2010,2,0,2024,91115,0,0
1,AL,2402,6,JA,,2010,1,0,2024,218831,0,0
1,AL,2402,6,JA,,2010,1,1,2024,72135,0,0
1,AL,2402,6,NL,,2010,1,1,2024,484312,0,0
1,AL,2402,6,SL,,2010,1,0,2024,197456,0,0
1,AL,2402,8,CH,,2010,1,X,2024,82896,0,0
1,AL,2403,5,CH,,2010,1,0,2024,572035,0,0
1,AL,2403,5,DG,,2010,1,0,2024,8700,0,0
1,AL,2403,5,MX,,2010,1,0,2024,5000,0,0
1,AL,2404,8,AG,,2010,2,X,2024,11545,0,0
1,AL,2404,8,CH,,2010,1,X,2024,1410382,0,0
1,AL,2404,8,CH,,2010,2,X,2024,350095,0,0
1,AL,2404,8,CO,,2010,1,X,2024,32400,0,0
1,AL,2404,8,DF,,2010,1,X,2024,8878,0,0
1,AL,2404,8,MX,,2010,1,X,2024,38777,0,0
1,AL,2404,8,MX,,2010,2,X,2024,4278,0,0
1,AL,2404,8,SO,,2010,1,X,2024,13690,0,0
1,AL,2408,5,BC,,2010,1,0,2024,4500,0,0
1,AL,2408,5,CH,,2010,1,0,2024,1380180,0,0
1,AL,2408,5,OT,,2010,1,0,2024,134625,0,0
1,AL,2408,5,TM,,2010,1,0,2024,184100,0,0
1,AL,2503,3,XX,,2010,1,0,2024,206641,14619,0
1,AL,2503,5,BC,,2010,1,0,2024,7907900,0,0
1,AL,2503,6,BC,,2010,1,0,2024,12565563,0,0
1,AL,2506,5,BC,,2010,1,0,2024,4080431,0,0
1,AL,2506,5,BC,,2010,2,0,2024,331585,0,0
1,AL,2506,5,BS,,2010,1,0,2024,44860,0,0
1,AL,2506,5,BS,,2010,2,0,2024,3669,0,0
1,AL,2506,5,DF,,2010,1,0,2024,31227,0,0
1,AL,2506,5,GT,,2010,1,0,2024,57200,0,0
1,AL,2506,5,MX,,2010,1,0,2024,273846,0,0
1,AL,2506,5,NL,,2010,1,0,2024,29227,0,0
1,AL,2506,5,NL,,2010,2,0,2024,32851,0,0
1,AL,2506,5,OT,,2010,1,0,2024,5430,0,0
1,AL,2506,5,QT,,2010,1,0,2024,690887,0,0
1,AL,2506,5,SI,,2010,1,0,2024,3380,0,0
1,AL,2506,5,SO,,2010,1,0,2024,561762,0,0
1,AL,2506,8,BC,,2010,1,X,2024,71332,0,0
1,AL,2506,8,BC,,2010,2,X,2024,35002,0,0
1,AL,2506,8,NL,,2010,1,X,2024,9887,0,0
1,AL,2507,5,BC,,2010,1,0,2024,52297715,0,0
1,AL,2507,5,BC,,2010,2,0,2024,2328470,0,0
1,AL,2507,5,SO,,2010,1,0,2024,56233,0,0
1,AL,2507,6,JA,,2010,1,0,2024,116522,0,0
1,AL,2601,5,SO,,2010,1,0,2024,2188649,0,0
1,AL,2603,5,SO,,2010,1,0,2024,598652,0,0
1,AL,2603,5,SO,,2010,2,0,2024,24007,0,0
1,AL,2604,3,XX,,2010,1,0,2024,3110,10,0
1,AL,2604,5,BC,,2010,2,0,2024,2718,0,0
1,AL,2604,5,CO,,2010,1,0,2024,194386,0,0
1,AL,2604,5,DF,,2010,1,0,2024,474438,0,0
1,AL,2604,5,GT,,2010,1,0,2024,26611,0,0
1,AL,2604,5,JA,,2010,1,0,2024,182972,0,0
1,AL,2604,5,MX,,2010,1,0,2024,166215,0,0
1,AL,2604,5,MX,,2010,2,0,2024,4213,0,0
1,AL,2604,5,NL,,2010,1,0,2024,279582,0,0
1,AL,2604,5,QT,,2010,1,0,2024,59799,0,0
1,AL,2604,5,SI,,2010,1,0,2024,77054,0,0
1,AL,2604,5,SO,,2010,1,0,2024,15913744,0,0
1,AL,2604,5,SO,,2010,2,0,2024,122392,0,0
1,AL,2604,6,DF,,2010,1,0,2024,449493,0,0
1,AL,2604,6,GT,,2010,1,0,2024,77255,0,0
1,AL,2604,6,MX,,2010,1,0,2024,395244,0,0
1,AL,2604,6,NL,,2010,1,0,2024,863335,0,0
1,AL,2604,6,SO,,2010,1,0,2024,14976932,0,0
1,AL,2604,8,SO,,2010,1,X,2024,4940,0,0
1,AL,2608,5,BC,,2010,1,0,2024,7086,0,0
1,AL,2608,5,SI,,2010,1,0,2024,7235,0,0
1,AL,2608,5,SO,,2010,1,0,2024,761032,0,0
1,AL,2608,5,SO,,2010,2,0,2024,2600,0,0
1,AL,2720,3,XX,,2010,1,0,2024,11458,15,0
1,AL,3001,5,,XC,1220,1,X,2024,922967,0,23666
1,AL,3001,5,,XC,1220,2,X,2024,309735,0,4732
1,AL,3001,5,,XM,1220,1,X,2024,46156,0,2832
1,AL,3001,5,,XM,1220,2,X,2024,30506,0,766
1,AL,3001,5,,XO,1220,1,X,2024,891346,0,25295
1,AL,3001,5,,XO,1220,2,X,2024,15307,0,463
1,AL,3001,5,,XQ,1220,1,X,2024,44438,0,1754
1,AL,3001,5,,XQ,1220,2,X,2024,15354,0,503
1,AL,3001,5,,XS,1220,2,X,2024,15211,0,445
1,AL,3002,5,,XA,1220,1,X,2024,8480,0,1135
1,AL,3002,5,,XM,1220,1,X,2024,219535,0,364
1,AL,3002,5,,XM,1220,2,X,2024,7767,0,115
1,AL,3002,5,,XO,1220,1,X,2024,12780,0,1710
1,AL,3003,5,,XO,1220,1,X,2024,97945,0,946
1,AL,3003,6,,XO,1220,1,X,2024,66868,0,1311
1,AL,3003,8,,XO,1220,1,X,2024,7051,0,0
1,AL,3004,5,,XA,1220,1,X,2024,185109,0,2215
1,AL,3004,5,,XA,1220,2,X,2024,12887,0,253
1,AL,3004,5,,XB,1220,1,X,2024,100661,0,5307
1,AL,3004,5,,XC,1220,1,X,2024,34603825,0,745288
1,AL,3004,5,,XC,1220,2,X,2024,3449652,0,84013
1,AL,3004,5,,XM,1220,1,X,2024,228408,0,10596
1,AL,3004,5,,XM,1220,2,X,2024,20293,0,1899
1,AL,3004,5,,XO,1220,1,X,2024,2326466,0,63647
1,AL,3004,5,,XO,1220,2,X,2024,172783,0,3225
1,AL,3004,5,,XQ,1220,1,X,2024,64390,0,1898
1,AL,3004,5,,XS,1220,1,X,2024,142862,0,3957
1,AL,3004,5,,XS,1220,2,X,2024,9338,0,531
1,AL,3004,6,,XC,1220,1,X,2024,4950711,0,27927
1,AL,3005,5,,XB,1220,2,X,2024,37328,0,161
1,AL,3005,5,,XC,1220,1,X,2024,24293,0,2413
1,AL,3005,5,,XM,1220,1,X,2024,15623,0,254
1,AL,3005,5,,XO,1220,1,X,2024,52823,0,464
1,AL,3005,5,,XO,1220,2,X,2024,11813,0,628
1,AL,3008,5,,XA,1220,1,X,2024,3467,0,224
1,AL,3008,5,,XM,1220,1,X,2024,23027,0,951
1,AL,3009,5,,XC,1220,1,X,2024,11924957,0,87764
1,AL,3009,5,,XC,1220,2,X,2024,41159,0,1304
1,AL,3009,5,,XM,1220,1,X,2024,51965,0,91
1,AL,3014,5,,XC,1220,2,X,2024,5157,0,138
1,AL,3014,5,,XM,1220,1,X,2024,3956,0,128
1,AL,3017,5,,XC,1220,1,X,2024,4054,0,125
1,AL,3019,5,,XC,1220,1,X,2024,1108236,0,23756
1,AL,3019,5,,XC,1220,2,X,2024,5347,0,104
1,AL,3019,8,,XC,1220,1,X,2024,38924,0,73
1,AL,3020,5,,XC,1220,1,X,2024,24378,0,478
1,AL,3023,5,,XC,1220,1,X,2024,840942,0,15165
1,AL,30XX,3,,XA,1220,1,X,2024,43419,110,263
1,AL,30XX,3,,XC,1220,1,X,2024,800737,4604,14196
1,AL,30XX,3,,XC,1220,2,X,2024,299383,7855,6025
1,AL,30XX,3,,XO,1220,1,X,2024,317014,23189,1972
1,AL,30XX,3,,XQ,1220,1,X,2024,95509,260,937
1,AL,30XX,3,,XQ,1220,2,X,2024,10002,2,262
1,AL,31XX,3,,XO,1220,2,X,2024,26299,14,130
1,AL,31XX,3,,XQ,1220,1,X,2024,2792,109,54
1,AL,3301,5,,XC,1220,2,X,2024,4702,0,223
1,AL,3301,5,,XS,1220,1,X,2024,383486,0,8456
1,AL,3301,5,,XS,1220,2,X,2024,42044,0,1815
1,AL,3301,6,,XM,1220,1,X,2024,178073,0,8479
1,AL,3302,5,,XA,1220,1,X,2024,69941,0,1981
1,AL,3302,5,,XC,1220,1,X,2024,1926084,0,38406
1,AL,3302,5,,XC,1220,2,X,2024,458634,0,7638
1,AL,3302,5,,XS,1220,1,X,2024,52995,0,1830
1,AL,3310,5,,XA,1220,1,X,2024,19199039,0,316546
1,AL,3310,5,,XA,1220,2,X,2024,2003180,0,32199
1,AL,3310,5,,XC,1220,1,X,2024,8481,0,288
1,AL,3310,5,,XO,1220,1,X,2024,88435,0,661
1,AL,3310,5,,XO,1220,2,X,2024,4273,0,83
1,AL,3310,5,,XS,1220,1,X,2024,636421,0,12873
1,AL,3310,6,,XA,1220,1,X,2024,16534536,0,171296
1,AL,3310,6,,XA,1220,2,X,2024,80849,0,2075
1,AL,3316,5,,XA,1220,2,X,2024,27522,0,539
1,AL,3318,5,,XC,1220,1,X,2024,68832,0,1349
1,AL,3318,8,,XA,1220,1,X,2024,27905,0,558
1,AL,3321,6,,XA,1220,1,X,2024,201575,0,1830
1,AL,3322,5,,XA,1220,1,X,2024,15379,0,301
1,AL,33XX,3,,XA,1220,1,X,2024,246666,2847,3449
1,AL,3401,5,,XA,1220,1,X,2024,387506,0,7892
1,AL,3401,5,,XA,1220,2,X,2024,36299,0,1189
1,AL,3401,5,,XC,1220,1,X,2024,120714,0,4773
1,AL,3401,5,,XC,1220,2,X,2024,4186,0,82
1,AL,3401,5,,XM,1220,1,X,2024,109009514,0,1871106
1,AL,3401,5,,XM,1220,2,X,2024,8086722,0,131507
1,AL,3401,5,,XO,1220,1,X,2024,2353487,0,74885
1,AL,3401,5,,XO,1220,2,X,2024,166456,0,5400
1,AL,3401,5,,XQ,1220,1,X,2024,250793,0,4407
1,AL,3401,5,,XS,1220,1,X,2024,733325,0,8840
1,AL,3401,6,,XA,1220,1,X,2024,192476,0,3771
1,AL,3401,6,,XM,1220,1,X,2024,9852503,0,111053
1,AL,3401,6,,XO,1220,1,X,2024,272531,0,6175
1,AL,3401,6,,XO,1220,2,X,2024,420257,0,6584
1,AL,3401,6,,XQ,1220,1,X,2024,891683,0,1486
1,AL,3401,6,,XS,1220,1,X,2024,938928,0,21076
1,AL,3401,8,,XM,1220,1,X,2024,32251,0,1433
1,AL,3403,5,,XA,1220,1,X,2024,325384,0,4442
1,AL,3403,5,,XC,1220,1,X,2024,2615,0,51
1,AL,3403,5,,XM,1220,1,X,2024,458982,0,6911
1,AL,3403,5,,XO,1220,1,X,2024,460095,0,17028
1,AL,3403,5,,XO,1220,2,X,2024,37507,0,559
1,AL,3403,5,,XS,1220,1,X,2024,67885164,0,1107065
1,AL,3403,5,,XS,1220,2,X,2024,4384339,0,51975
1,AL,3403,6,,XA,1220,1,X,2024,30144974,0,399357
1,AL,3403,6,,XC,1220,1,X,2024,3967900,0,148275
1,AL,3403,6,,XC,1220,2,X,2024,75063,0,1072
1,AL,3403,6,,XM,1220,1,X,2024,1832508,0,39535
1,AL,3403,6,,XS,1220,1,X,2024,3485487,0,47934
1,AL,3407,5,,XM,1220,2,X,2024,11245,0,334
1,AL,3410,5,,XO,1220,1,X,2024,3689,0,128
1,AL,3411,8,,XM,1220,1,X,2024,7610,0,129
1,AL,3422,5,,XM,1220,1,X,2024,619278,0,6962
1,AL,3424,5,,XO,1220,1,X,2024,44005,0,291
1,AL,34XX,3,,XA,1220,1,X,2024,24501,392,918
1,AL,34XX,3,,XA,1220,2,X,2024,2726,21,297
1,AL,34XX,3,,XC,1220,2,X,2024,2765,20,113
1,AL,34XX,3,,XM,1220,1,X,2024,114329,21151,2701
1,AL,34XX,3,,XM,1220,2,X,2024,43301,3339,894
1,AL,34XX,3,,XO,1220,1,X,2024,8260,6,131
1,AL,34XX,3,,XO,1220,2,X,2024,2532,10,95
1,AL,34XX,3,,XQ,1220,1,X,2024,16292,23,167
1,AL,3501,3,,XA,1220,1,X,2024,305151,2684,5597
1,AL,3501,3,,XA,1220,2,X,2024,141266,196,1468
1,AL,3501,3,,XM,1220,1,X,2024,117618,1513,3593
1,AL,3501,3,,XM,1220,2,X,2024,38911,12,555
1,AL,3501,5,,XM,1220,1,X,2024,136260,0,2606
1,AL,35XX,3,,XA,1220,1,X,2024,96999,2179,4992
1,AL,35XX,3,,XA,1220,2,X,2024,86184,251,1922
1,AL,3604,5,,XA,1220,1,X,2024,501575,0,16719
1,AL,3604,5,,XM,1220,1,X,2024,15258,0,1413
1,AL,3604,5,,XO,1220,1,X,2024,1269873,0,21868
1,AL,3604,6,,XA,1220,1,X,2024,98364844,0,1418726
1,AL,3604,6,,XA,1220,2,X,2024,79502,0,1135
1,AL,3604,6,,XC,1220,1,X,2024,1549195,0,53254
1,AL,3604,6,,XM,1220,1,X,2024,103790718,0,1203654
1,AL,3604,6,,XM,1220,2,X,2024,513553,0,1827
1,AL,3604,6,,XO,1220,1,X,2024,334248,0,9810
1,AL,3604,6,,XS,1220,1,X,2024,349069,0,13773
1,AL,3613,5,,XO,1220,1,X,2024,3906074,0,44102
1,AL,3613,5,,XO,1220,2,X,2024,31607,0,619
1,AL,3613,6,,XM,1220,1,X,2024,96345,0,3693
1,AL,36XX,3,,XA,1220,1,X,2024,59999,26889,1829
1,AL,3801,5,,XA,1220,1,X,2024,39300,0,1612
1,AL,3801,5,,XB,1220,2,X,2024,34070,0,260
1,AL,3801,5,,XC,1220,1,X,2024,76931,0,5032
1,AL,3801,5,,XM,1220,1,X,2024,319640,0,7290
1,AL,3801,5,,XM,1220,2,X,2024,102151,0,1573
1,AL,3801,5,,XO,1220,1,X,2024,629220765,0,12446240
1,AL,3801,5,,XO,1220,2,X,2024,54029225,0,2062991
1,AL,3801,5,,XQ,1220,1,X,2024,23324332,0,766292
1,AL,3801,5,,XQ,1220,2,X,2024,5846408,0,63137
1,AL,3801,5,,XS,1220,2,X,2024,15297,0,460
1,AL,3801,6,,XA,1220,1,X,2024,45130,0,1846
1,AL,3801,6,,XO,1220,1,X,2024,899572027,0,7685124
1,AL,3801,6,,XO,1220,2,X,2024,6667670,0,59118
1,AL,3801,6,,XQ,1220,1,X,2024,31461113,0,118697
1,AL,3801,6,,XQ,1220,2,X,2024,224599,0,3295
1,AL,3801,8,,XO,1220,1,X,2024,24356,0,370
1,AL,3802,5,,XA,1220,1,X,2024,32291,0,4829
1,AL,3802,5,,XB,1220,1,X,2024,46520,0,2009
1,AL,3802,5,,XC,1220,1,X,2024,268943,0,4770
1,AL,3802,5,,XM,1220,1,X,2024,783976,0,15640
1,AL,3802,5,,XM,1220,2,X,2024,62393,0,4069
1,AL,3802,5,,XO,1220,1,X,2024,319610597,0,5535366
1,AL,3802,5,,XO,1220,2,X,2024,77829584,0,1776512
1,AL,3802,5,,XQ,1220,1,X,2024,5918643,0,124650
1,AL,3802,5,,XQ,1220,2,X,2024,176036,0,4175
1,AL,3802,5,,XS,1220,1,X,2024,5814,0,368
1,AL,3802,5,MX,,2010,1,0,2024,31875,0,0
1,AL,3802,6,,XA,1220,1,X,2024,232248,0,3580
1,AL,3802,6,,XB,1220,1,X,2024,1086862,0,18708
1,AL,3802,6,,XM,1220,1,X,2024,159575,0,3127
1,AL,3802,6,,XO,1220,1,X,2024,418518851,0,4855534
1,AL,3802,6,,XO,1220,2,X,2024,15125989,0,212906
1,AL,3802,6,,XQ,1220,1,X,2024,145206505,0,1171912
1,AL,3802,6,,XQ,1220,2,X,2024,68309,0,976
1,AL,3802,8,,XO,1220,1,X,2024,272313,0,5194
1,AL,3803,5,,XO,1220,1,X,2024,3436398,0,63876
1,AL,3803,5,,XO,1220,2,X,2024,113093,0,1970
1,AL,3819,5,,XO,1220,1,X,2024,12702,0,516
1,AL,3819,6,,XQ,1220,1,X,2024,78447,0,21
1,AL,38XX,3,,XA,1220,1,X,2024,3127,33,131
1,AL,38XX,3,,XA,1220,2,X,2024,3364,64,130
1,AL,38XX,3,,XM,1220,1,X,2024,7092,5,131
1,AL,38XX,3,,XO,1220,1,X,2024,1037230,187739,47174
1,AL,38XX,3,,XO,1220,2,X,2024,135261,462,2682
1,AL,38XX,3,,XQ,1220,1,X,2024,3550935,3182,1993
1,AL,38XX,3,,XQ,1220,2,X,2024,3521,55,169
1,AL,38XX,3,XX,,2010,1,0,2024,34268,116,0
1,AL,4101,3,,XA,1220,1,X,2024,687144,1457,15619
1,AL,4101,3,,XA,1220,2,X,2024,92136,550,1805
1,AL,4101,3,,XC,1220,1,X,2024,92743,8422,1808
1,AL,4101,3,,XC,1220,2,X,2024,3323,60,65
1,AL,4101,3,,XO,1220,1,X,2024,5636395,11876,84475
1,AL,4101,3,,XO,1220,2,X,2024,318644,3735,6138
1,AL,4101,3,,XQ,1220,1,X,2024,5078821,17359,74477
1,AL,4101,3,,XQ,1220,2,X,2024,457569,1153,9372
1,AL,4102,3,,XA,1220,1,X,2024,43340,102,895
1,AL,4102,3,,XO,1220,1,X,2024,205339,621,3105
1,AL,4102,3,,XO,1220,2,X,2024,3516,38,68
1,AL,4102,3,,XQ,1220,1,X,2024,71692,27,709
1,AL,4102,5,,XA,1220,1,X,2024,3511,0,132
1,AL,4102,6,,XA,1220,1,X,2024,70174,0,695
1,AL,4110,3,,XO,1220,1,X,2024,2752,12,118
1,AL,4115,3,,XC,1220,1,X,2024,10273,758,145
1,AL,4115,3,,XO,1220,2,X,2024,72861,3,1427
1,AL,41XX,3,XX,,2010,1,0,2024,1872815,5832,0
1,AL,41XX,3,XX,,2010,2,0,2024,1397506,30804,0
1,AL,5203,1,XX,,2010,1,0,2024,159025,457,0
1,AL,5203,1,XX,,2010,1,1,2024,17254,1347,0
1,AL,52XX,3,XX,,2010,1,0,2024,10673365,38711,0
1,AL,52XX,3,XX,,2010,2,0,2024,192670,768,0
1,AL,5301,1,XX,,2010,1,1,2024,30949,40977,0
1,AL,53XX,3,XX,,2010,1,0,2024,5943,3000,0
1,AL,53XX,3,XX,,2010,2,0,2024,3031,107,0
1,AL,55XX,3,XX,,2010,1,0,2024,50933,49,0
1,AL,55XX,3,XX,,2010,2,0,2024,149534,7911,0
1,AL,70XX,5,,XQ,1220,2,X,2024,215301,0,7338
1,AL,70XX,8,,OT,1220,1,X,2024,7560,0,0
1,AL,70XX,8,,XA,1220,1,X,2024,141950,0,3206
1,AL,70XX,8,,XA,1220,2,X,2024,21265,0,362
1,AL,70XX,8,,XC,1220,1,X,2024,67804,0,2347
1,AL,70XX,8,,XC,1220,2,X,2024,25042,0,596
1,AL,70XX,8,,XM,1220,1,X,2024,19917,0,489
1,AL,70XX,8,,XM,1220,2,X,2024,3968,0,106
1,AL,70XX,8,,XO,1220,1,X,2024,206286,0,7885
1,AL,70XX,8,,XO,1220,2,X,2024,100857,0,2920
1,AL,70XX,8,,XQ,1220,1,X,2024,236146,0,6532
1,AL,70XX,8,,XQ,1220,2,X,2024,148828,0,2150
1,AR,0101,5,,XC,1220,1,X,2024,11036,0,324
1,AR,0101,5,,XC,1220,2,X,2024,8450,0,249
1,AR,0101,5,,XO,1220,1,X,2024,133422,0,11029
1,AR,0101,5,,XO,1220,2,X,2024,4097,0,261
1,AR,0103,5,,XB,1220,1,X,2024,12122,0,237
