TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,3802,33,6,1220,1,X,2024,16014286,0,439180
1,3802,33,6,1220,2,X,2024,5035499,0,77931
1,3802,34,5,1220,1,X,2024,488804312,0,13651880
1,3802,34,5,1220,2,X,2024,32291943,0,873910
1,3802,34,5,2010,1,0,2024,27242,0,0
1,3802,34,5,2010,2,0,2024,6440,0,0
1,3802,34,6,1220,1,X,2024,42228528,0,774342
1,3802,34,6,1220,2,X,2024,5508511,0,307859
1,3802,34,8,1220,1,X,2024,3588,0,145
1,3802,35,5,1220,1,X,2024,271154797,0,7714997
1,3802,35,5,1220,2,X,2024,58050673,0,1009187
1,3802,35,5,2010,1,0,2024,5541,0,0
1,3802,35,6,1220,1,X,2024,8832563,0,333653
1,3802,35,6,1220,2,X,2024,3336,0,2
1,3802,36,5,1220,1,X,2024,4959076,0,55231
1,3802,36,5,1220,2,X,2024,978886,0,17062
1,3802,37,5,1220,1,X,2024,2571914,0,57904
1,3802,37,5,1220,2,X,2024,1815238,0,32978
1,3802,38,5,1220,1,X,2024,757690927,0,15231885
1,3802,38,5,1220,2,X,2024,99578868,0,1582545
1,3802,38,5,2010,1,0,2024,1028669,0,0
1,3802,38,6,1220,1,X,2024,350755618,0,6502443
1,3802,38,6,1220,2,X,2024,2622720,0,19198
1,3802,38,8,1220,1,X,2024,262423,0,1828
1,3802,39,5,1220,1,X,2024,2443722620,0,71574016
1,3802,39,5,1220,2,X,2024,308575672,0,7365945
1,3802,39,5,2010,1,0,2024,280988,0,0
1,3802,39,5,2010,1,1,2024,29631,0,0
1,3802,39,5,2010,2,0,2024,20782,0,0
1,3802,39,6,1220,1,X,2024,1207696557,0,32227467
1,3802,39,6,1220,2,X,2024,38945415,0,491391
1,3802,39,6,2010,1,1,2024,6236934,0,0
1,3802,39,8,1220,1,X,2024,72864,0,1269
1,3802,40,5,1220,1,X,2024,380410965,0,8555972
1,3802,40,5,1220,2,X,2024,108368620,0,2565859
1,3802,40,5,2010,2,0,2024,6210,0,0
1,3802,40,6,1220,1,X,2024,65742863,0,1190557
1,3802,40,6,1220,2,X,2024,37445613,0,677076
1,3802,40,8,1220,1,X,2024,9501,0,148
1,3802,41,5,1220,1,X,2024,1766386,0,38688
1,3802,41,5,1220,2,X,2024,473850,0,8639
1,3802,42,5,1220,1,X,2024,9686373,0,170029
1,3802,42,5,1220,2,X,2024,52599927,0,709994
1,3802,42,5,2010,1,0,2024,31875,0,0
1,3802,42,6,1220,2,X,2024,296858,0,2968
1,3802,43,5,1220,1,X,2024,326999,0,3388
1,3802,43,5,1220,2,X,2024,41138,0,383
1,3802,44,5,1220,1,X,2024,183994291,0,7129252
1,3802,44,5,1220,2,X,2024,13606709,0,303554
1,3802,44,6,1220,1,X,2024,49242518,0,1012984
1,3802,44,6,1220,2,X,2024,6594,0,65
1,3802,44,8,1220,1,X,2024,201835,0,13002
1,3802,45,5,1220,1,X,2024,1200645,0,22196
1,3802,45,5,1220,2,X,2024,1376887,0,25463
1,3802,46,5,1220,1,X,2024,202306,0,4054
1,3802,46,5,1220,2,X,2024,346352,0,6202
1,3802,46,6,1220,2,X,2024,47889,0,2727
1,3802,47,5,1220,1,X,2024,16731070,0,569105
1,3802,47,5,1220,2,X,2024,2419163,0,46250
1,3802,47,6,1220,1,X,2024,9268949,0,319831
1,3802,47,6,1220,2,X,2024,52291220,0,286957
1,3802,48,5,1220,1,X,2024,818309335,0,27661354
1,3802,48,5,1220,2,X,2024,52599259,0,1047019
1,3802,48,5,2010,1,0,2024,7430,0,0
1,3802,48,5,2010,1,1,2024,8458,0,0
1,3802,48,6,1220,1,X,2024,138911739,0,4009586
1,3802,48,6,1220,2,X,2024,287007,0,7189
1,3802,48,8,1220,1,X,2024,19741,0,457
1,3802,49,5,1220,1,X,2024,189067951,0,3389892
1,3802,49,5,1220,2,X,2024,54760490,0,673235
1,3802,49,5,2010,1,0,2024,13925,0,0
1,3802,49,6,1220,1,X,2024,653308,0,4601
1,3802,49,6,1220,2,X,2024,7163,0,152
1,3802,49,8,1220,1,X,2024,17276,0,73
1,3802,50,5,1220,2,X,2024,12633,0,118
1,3802,51,5,1220,1,X,2024,499678,0,6170
1,3802,51,5,1220,2,X,2024,796615,0,14569
1,3802,52,5,1220,1,X,2024,2479848,0,122333
1,3802,52,5,1220,2,X,2024,3478195,0,65532
1,3802,53,5,1220,1,X,2024,479752,0,14800
1,3802,53,5,1220,2,X,2024,560673,0,13509
1,3802,53,6,1220,2,X,2024,21007,0,513
1,3802,54,5,1220,1,X,2024,8007515,0,132073
1,3802,54,5,1220,2,X,2024,2923084,0,63252
1,3802,54,6,1220,1,X,2024,54984,0,2421
1,3802,54,8,1220,1,X,2024,6552,0,147
1,3802,55,5,1220,1,X,2024,10839882,0,205347
1,3802,55,5,1220,2,X,2024,3425996,0,53595
1,3802,56,5,1220,1,X,2024,76068393,0,1861434
1,3802,56,5,1220,2,X,2024,6559466,0,134461
1,3802,56,6,1220,1,X,2024,634420,0,9266
1,3802,57,5,1220,1,X,2024,37121719,0,532733
1,3802,57,5,1220,2,X,2024,2427981,0,39939
1,3802,57,5,2010,1,0,2024,89217,0,0
1,3802,57,6,1220,1,X,2024,121193,0,1199
1,3802,57,6,1220,2,X,2024,52371,0,956
1,3802,58,5,1220,1,X,2024,5829006,0,159234
1,3802,58,5,1220,2,X,2024,3011785,0,54079
1,3802,58,6,1220,1,X,2024,9764,0,154
1,3802,58,6,1220,2,X,2024,6252,0,100
1,3802,59,5,1220,1,X,2024,55655781,0,1076376
1,3802,59,5,1220,2,X,2024,12987213,0,258241
1,3802,59,6,1220,1,X,2024,227742,0,2277
1,3802,59,6,1220,2,X,2024,18858,0,583
1,3802,59,8,1220,1,X,2024,13107,0,203
1,3802,60,5,1220,1,X,2024,4131545,0,77022
1,3802,60,5,1220,2,X,2024,3097697,0,69553
1,3802,61,5,1220,1,X,2024,9107459,0,127946
1,3802,61,5,1220,2,X,2024,68820339,0,1553736
1,3802,61,6,1220,2,X,2024,4287936,0,63456
1,3802,61,8,1220,2,X,2024,9998,0,47
1,3802,62,5,1220,1,X,2024,11850899,0,161660
1,3802,62,5,1220,2,X,2024,59461125,0,1232744
1,3802,62,6,1220,1,X,2024,3038,0,54
1,3802,62,6,1220,2,X,2024,167057,0,2366
1,3802,63,5,1220,1,X,2024,40989430,0,748820
1,3802,63,5,1220,2,X,2024,27204058,0,641847
1,3802,63,6,1220,1,X,2024,41326,0,827
1,3802,63,6,1220,2,X,2024,237907,0,10290
1,3802,63,8,1220,1,X,2024,14665,0,431
1,3802,64,5,1220,1,X,2024,3492385,0,62160
1,3802,64,5,1220,2,X,2024,33976937,0,698984
1,3802,64,6,1220,2,X,2024,8570,0,168
1,3802,65,5,1220,1,X,2024,8424207,0,92712
1,3802,65,5,1220,2,X,2024,20359098,0,246045
1,3802,65,6,1220,2,X,2024,17297,0,280
1,3802,66,5,1220,1,X,2024,642915,0,33229
1,3802,66,5,1220,2,X,2024,1189241,0,65335
1,3802,66,6,1220,2,X,2024,2651,0,136
1,3802,67,5,1220,1,X,2024,559607,0,12743
1,3802,67,5,1220,2,X,2024,11413152,0,263948
1,3802,67,6,1220,2,X,2024,21040,0,833
1,3802,68,5,1220,1,X,2024,168426467,0,6069596
1,3802,68,5,1220,2,X,2024,26806285,0,528340
1,3802,68,5,2010,1,0,2024,9669,0,0
1,3802,68,6,1220,1,X,2024,11987480,0,749762
1,3802,68,6,1220,2,X,2024,82155,0,1331
1,3802,69,5,1220,1,X,2024,49453534,0,788783
1,3802,69,5,1220,2,X,2024,16191564,0,305976
1,3802,69,6,1220,1,X,2024,51525,0,1837
1,3802,69,6,1220,2,X,2024,378856,0,4868
1,3802,70,5,1220,1,X,2024,206154715,0,5442263
1,3802,70,5,1220,2,X,2024,35404220,0,656677
1,3802,70,6,1220,1,X,2024,6114141,0,117249
1,3802,70,6,1220,2,X,2024,100666,0,1810
1,3802,70,8,1220,1,X,2024,2578,0,0
1,3802,71,5,1220,1,X,2024,79219457,0,748732
1,3802,71,5,1220,2,X,2024,8216305,0,70867
1,3802,71,6,1220,1,X,2024,99961321,0,348634
1,3802,72,5,1220,1,X,2024,573753633,0,19389052
1,3802,72,5,1220,2,X,2024,62642874,0,1432604
1,3802,72,6,1220,1,X,2024,112263184,0,2944644
1,3802,72,6,1220,2,X,2024,10928795,0,110929
1,3802,73,5,1220,1,X,2024,808142759,0,18912952
1,3802,73,5,1220,2,X,2024,178513917,0,4272384
1,3802,73,5,2010,1,0,2024,12800,0,0
1,3802,73,5,2010,2,0,2024,19019,0,0
1,3802,73,6,1220,1,X,2024,30122995,0,815806
1,3802,73,6,1220,2,X,2024,4888963,0,183721
1,3802,73,8,1220,1,X,2024,71262,0,198
1,3802,73,8,1220,2,X,2024,8678,0,143
1,3802,74,5,1220,1,X,2024,356163019,0,4438496
1,3802,74,5,1220,2,X,2024,19334248,0,298151
1,3802,74,5,2010,2,1,2024,23852,0,0
1,3802,74,6,1220,1,X,2024,95793481,0,1678221
1,3802,74,6,1220,2,X,2024,6507266,0,41549
1,3802,75,5,1220,1,X,2024,26723359,0,311077
1,3802,75,5,1220,2,X,2024,5645615,0,76172
1,3802,75,6,1220,1,X,2024,25674442,0,254497
1,3802,76,5,1220,1,X,2024,419310308,0,9420994
1,3802,76,5,1220,2,X,2024,29991720,0,648097
1,3802,76,6,1220,1,X,2024,999723,0,17774
1,3802,76,6,1220,2,X,2024,97892,0,420
1,3802,76,8,1220,1,X,2024,20793,0,91
1,3802,78,5,1220,1,X,2024,4133759,0,68128
1,3802,78,5,1220,2,X,2024,21177,0,568
1,3802,79,5,1220,1,X,2024,14830065,0,246554
1,3802,79,5,1220,2,X,2024,1505523,0,32024
1,3802,79,6,1220,1,X,2024,33104,0,648
1,3802,79,6,1220,2,X,2024,569428,0,5638
1,3802,80,5,1220,1,X,2024,2069259,0,23760
1,3802,80,5,1220,2,X,2024,1398417,0,8359
1,3802,81,5,1220,1,X,2024,67502835,0,522180
1,3802,81,5,1220,2,X,2024,2072132,0,33359
1,3802,81,6,1220,1,X,2024,177871,0,1238
1,3802,82,5,1220,1,X,2024,86645987,0,1521789
1,3802,82,5,1220,2,X,2024,55718808,0,968014
1,3802,82,5,2010,1,0,2024,212134,0,0
1,3802,82,5,2010,2,0,2024,13570,0,0
1,3802,82,6,1220,1,X,2024,1246841,0,16345
1,3802,82,6,1220,2,X,2024,2714251,0,38920
1,3802,82,8,1220,1,X,2024,57255,0,1049
1,3802,83,5,1220,1,X,2024,190613581,0,3969843
1,3802,83,5,1220,2,X,2024,86290595,0,1528990
1,3802,83,5,2010,1,0,2024,9857,0,0
1,3802,83,5,2010,2,1,2024,3510,0,0
1,3802,83,6,1220,1,X,2024,287714,0,7979
1,3802,83,6,1220,2,X,2024,186602,0,2510
1,3802,83,8,1220,1,X,2024,20928,0,61
1,3802,84,5,1220,1,X,2024,4808852446,0,68698543
1,3802,84,5,1220,2,X,2024,2206157729,0,34831297
1,3802,84,5,2010,1,0,2024,5838054,0,0
1,3802,84,5,2010,1,1,2024,964606,0,0
1,3802,84,5,2010,2,0,2024,6307312,0,0
1,3802,84,5,2010,2,1,2024,1876328,0,0
1,3802,84,6,1220,1,X,2024,18102788,0,271809
1,3802,84,6,1220,2,X,2024,37564037,0,275306
1,3802,84,8,1220,1,X,2024,889390,0,16520
1,3802,84,8,1220,2,X,2024,127595,0,4414
1,3802,85,5,1220,1,X,2024,1955568452,0,29584266
1,3802,85,5,1220,2,X,2024,2649208035,0,40622538
1,3802,85,5,2010,1,0,2024,1028970,0,0
1,3802,85,5,2010,1,1,2024,140468,0,0
1,3802,85,5,2010,2,0,2024,5363590,0,0
1,3802,85,5,2010,2,1,2024,123574,0,0
1,3802,85,6,1220,1,X,2024,28368743,0,689425
1,3802,85,6,1220,2,X,2024,18274573,0,202675
1,3802,85,8,1220,1,X,2024,91796,0,1591
1,3802,85,8,1220,2,X,2024,53258374,0,258112
1,3802,86,5,1220,1,X,2024,71176088,0,1337883
1,3802,86,5,1220,2,X,2024,27343554,0,353920
1,3802,86,6,1220,1,X,2024,364463144,0,3027131
1,3802,86,6,1220,2,X,2024,6981032,0,93196
1,3802,86,8,1220,1,X,2024,4091,0,43
1,3802,87,5,1220,1,X,2024,3665288273,0,52793689
1,3802,87,5,1220,2,X,2024,515897323,0,7900747
1,3802,87,5,2010,1,0,2024,4352,0,0
1,3802,87,5,2010,2,1,2024,3193,0,0
1,3802,87,6,1220,1,X,2024,2614002204,0,25533613
1,3802,87,6,1220,2,X,2024,11228856,0,97766
1,3802,87,8,1220,1,X,2024,13377753,0,181423
1,3802,87,8,1220,2,X,2024,827596,0,17888
1,3802,88,5,1220,1,X,2024,517926294,0,2389054
1,3802,88,5,1220,2,X,2024,57089020,0,400865
1,3802,88,5,2010,1,0,2024,850000,0,0
1,3802,88,6,1220,1,X,2024,127059,0,146
1,3802,88,6,1220,2,X,2024,2721,0,10
1,3802,89,5,1220,1,X,2024,67501129,0,803576
1,3802,89,5,1220,2,X,2024,3895215,0,58193
1,3802,89,6,1220,1,X,2024,20196,0,145
1,3802,89,8,1220,1,X,2024,6300347,0,108264
1,3802,89,8,1220,2,X,2024,50325,0,498
1,3802,90,5,1220,1,X,2024,1078844318,0,8872665
1,3802,90,5,1220,2,X,2024,753751450,0,7620268
1,3802,90,5,2010,1,0,2024,3837122,0,0
1,3802,90,5,2010,2,0,2024,1596306,0,0
1,3802,90,6,1220,1,X,2024,2278646,0,44749
1,3802,90,6,1220,2,X,2024,10143995,0,125836
1,3802,90,8,1220,1,X,2024,308703,0,3283
1,3802,91,5,1220,1,X,2024,855911,0,15750
1,3802,91,5,1220,2,X,2024,27163767,0,212874
1,3802,91,5,2010,1,0,2024,5858,0,0
1,3802,92,5,1220,1,X,2024,16459314,0,564326
1,3802,92,5,1220,2,X,2024,22409401,0,875999
1,3802,92,6,1220,1,X,2024,21423,0,175
1,3802,92,6,1220,2,X,2024,78959,0,615
1,3802,93,5,1220,1,X,2024,64803670,0,1012723
1,3802,93,5,1220,2,X,2024,11097389,0,156269
1,3802,93,6,1220,2,X,2024,5606,0,110
1,3802,94,5,1220,1,X,2024,566302854,0,12446963
1,3802,94,5,1220,2,X,2024,200581461,0,5116628
1,3802,94,5,2010,1,0,2024,264422,0,0
1,3802,94,5,2010,1,1,2024,5620,0,0
1,3802,94,6,1220,1,X,2024,13604141,0,678744
1,3802,94,6,1220,2,X,2024,967666,0,22801
1,3802,94,8,1220,1,X,2024,242390,0,2715
1,3802,94,8,1220,2,X,2024,125098,0,0
1,3802,95,5,1220,1,X,2024,219157288,0,3425155
1,3802,95,5,1220,2,X,2024,396147840,0,5808719
1,3802,95,6,1220,1,X,2024,1570677,0,29760
1,3802,95,6,1220,2,X,2024,1227101,0,23781
1,3802,95,8,1220,1,X,2024,74792,0,582
1,3802,95,8,1220,2,X,2024,15527,0,282
1,3802,96,5,1220,1,X,2024,79659495,0,1586501
1,3802,96,5,1220,2,X,2024,54710682,0,970009
1,3802,96,6,1220,1,X,2024,16321223,0,351262
1,3802,96,6,1220,2,X,2024,5338212,0,112974
1,3802,97,5,1220,1,X,2024,3756258,0,43408
1,3802,97,5,1220,2,X,2024,970773,0,15874
1,3802,98,5,1220,1,X,2024,68556953,0,121085
1,3802,98,5,1220,2,X,2024,6650470,0,93998
1,3802,98,6,1220,2,X,2024,55948,0,3446
1,3802,98,8,1220,1,X,2024,335130,0,510
1,3803,01,5,1220,1,X,2024,20380,0,399
1,3803,01,8,1220,1,X,2024,48154,0,942
1,3803,03,5,1220,1,X,2024,1011611,0,23976
1,3803,04,5,1220,1,X,2024,1001148,0,16279
1,3803,06,5,1220,1,X,2024,368183,0,5584
1,3803,07,5,1220,1,X,2024,2856590,0,165796
1,3803,07,5,1220,2,X,2024,10995,0,423
1,3803,08,5,1220,1,X,2024,1262948,0,60260
1,3803,09,5,1220,1,X,2024,48721,0,957
1,3803,09,5,1220,2,X,2024,16511,0,330
1,3803,10,5,1220,1,X,2024,148670,0,6766
1,3803,11,5,1220,1,X,2024,435913,0,11490
1,3803,11,5,1220,2,X,2024,12216,0,242
1,3803,12,5,1220,1,X,2024,744269,0,20625
1,3803,12,5,1220,2,X,2024,42262,0,831
1,3803,13,5,1220,2,X,2024,9067,0,313
1,3803,15,5,1220,1,X,2024,417525,0,7960
1,3803,15,5,1220,2,X,2024,140454,0,1388
1,3803,16,5,1220,1,X,2024,767911,0,27618
1,3803,17,5,1220,1,X,2024,2056940,0,341804
1,3803,18,5,1220,1,X,2024,142012,0,1798
1,3803,19,5,1220,1,X,2024,1489323,0,26450
1,3803,20,5,1220,1,X,2024,1932222,0,55892
1,3803,20,6,1220,1,X,2024,56009,0,1097
1,3803,21,5,1220,1,X,2024,2734408,0,57657
1,3803,21,5,1220,2,X,2024,27705,0,409
1,3803,22,5,1220,1,X,2024,1114612,0,60669
1,3803,22,5,1220,2,X,2024,82503,0,4984
1,3803,22,6,1220,1,X,2024,15718,0,307
1,3803,23,5,1220,1,X,2024,10083069,0,363581
1,3803,23,6,1220,1,X,2024,335787,0,6577
1,3803,25,5,1220,1,X,2024,11196746,0,589978
1,3803,25,5,1220,2,X,2024,47447,0,1991
1,3803,25,6,1220,1,X,2024,2234135,0,129746
1,3803,25,8,1220,2,X,2024,2920,0,17
1,3803,26,5,1220,1,X,2024,3566206,0,72310
1,3803,26,6,1220,1,X,2024,120781357,0,7278695
1,3803,27,5,1220,1,X,2024,9445808,0,392955
1,3803,27,5,1220,2,X,2024,50651,0,2276
1,3803,27,6,1220,1,X,2024,3895,0,38
1,3803,27,7,1220,1,X,2024,7525408,0,0
1,3803,28,5,1220,1,X,2024,4244659,0,138784
1,3803,28,5,1220,2,X,2024,1916887,0,26887
1,3803,28,6,1220,1,X,2024,12380,0,243
1,3803,29,5,1220,1,X,2024,290394,0,15164
1,3803,29,5,1220,2,X,2024,53688,0,2185
1,3803,29,6,1220,1,X,2024,303571,0,5947
1,3803,29,8,1220,1,X,2024,7095,0,143
1,3803,30,5,1220,1,X,2024,1949811,0,28374
1,3803,30,5,1220,2,X,2024,3241,0,70
1,3803,31,5,1220,1,X,2024,1681999,0,36794
1,3803,32,5,1220,1,X,2024,2594817,0,102334
1,3803,32,5,1220,2,X,2024,337586,0,11399
1,3803,33,5,1220,1,X,2024,640757,0,8468
1,3803,33,5,1220,2,X,2024,2556,0,49
1,3803,34,5,1220,1,X,2024,3525612,0,66741
1,3803,34,5,1220,2,X,2024,22215,0,498
1,3803,34,6,1220,1,X,2024,761280,0,14916
1,3803,35,5,1220,1,X,2024,5392423,0,149617
1,3803,35,5,1220,2,X,2024,261471,0,11065
1,3803,36,5,1220,1,X,2024,13956386,0,689935
1,3803,36,5,1220,2,X,2024,1899373,0,101137
1,3803,38,5,1220,1,X,2024,21872689,0,554199
1,3803,38,5,1220,2,X,2024,99655,0,1297
1,3803,38,6,1220,1,X,2024,105015,0,1039
1,3803,39,5,1220,1,X,2024,56176903,0,1114881
1,3803,39,5,1220,2,X,2024,2936518,0,57694
1,3803,39,6,1220,1,X,2024,1929651,0,31487
1,3803,39,8,1220,1,X,2024,49179,0,1836
1,3803,39,8,1220,2,X,2024,22121,0,432
1,3803,40,5,1220,1,X,2024,4857737,0,85834
1,3803,40,5,1220,2,X,2024,1582244,0,24080
1,3803,40,6,1220,1,X,2024,2326001,0,44677
1,3803,40,6,1220,2,X,2024,547402,0,10664
1,3803,40,8,1220,1,X,2024,21182,0,420
1,3803,40,8,1220,2,X,2024,12094,0,236
1,3803,42,5,1220,1,X,2024,9070,0,256
1,3803,42,5,1220,2,X,2024,31562,0,689
1,3803,43,5,1220,1,X,2024,915557,0,9056
1,3803,44,5,1220,1,X,2024,40698145,0,1034974
1,3803,44,5,1220,2,X,2024,626446,0,17346
1,3803,44,6,1220,1,X,2024,1443491,0,14281
1,3803,47,5,1220,1,X,2024,3746873,0,68046
1,3803,48,5,1220,1,X,2024,44372482,0,1576389
1,3803,48,5,1220,2,X,2024,450736,0,14170
1,3803,48,6,1220,1,X,2024,286492,0,6931
1,3803,49,5,1220,1,X,2024,20099029,0,199650
1,3803,49,5,1220,2,X,2024,2601,0,87
1,3803,49,8,1220,1,X,2024,3143,0,63
1,3803,51,5,1220,2,X,2024,5669,0,51
1,3803,51,8,1220,2,X,2024,2854,0,47
1,3803,52,5,1220,1,X,2024,19788,0,337
1,3803,54,5,1220,2,X,2024,11332,0,281
1,3803,55,5,1220,1,X,2024,12852,0,167
1,3803,55,5,1220,2,X,2024,2977,0,123
1,3803,56,5,1220,1,X,2024,818060,0,27740
1,3803,56,5,1220,2,X,2024,195775,0,2943
1,3803,56,8,1220,1,X,2024,10393,0,268
1,3803,57,5,1220,1,X,2024,7161,0,190
1,3803,58,5,1220,2,X,2024,11761,0,310
1,3803,59,5,1220,1,X,2024,318017,0,11284
1,3803,59,5,1220,2,X,2024,31379,0,1234
1,3803,61,5,1220,1,X,2024,6686,0,131
1,3803,61,5,1220,2,X,2024,294859,0,3393
1,3803,62,5,1220,1,X,2024,7251,0,180
1,3803,62,5,1220,2,X,2024,61674,0,884
1,3803,63,5,1220,1,X,2024,851708,0,18823
1,3803,63,5,1220,2,X,2024,115231,0,3140
1,3803,64,5,1220,2,X,2024,37655,0,1413
1,3803,65,5,1220,2,X,2024,13899,0,98
1,3803,67,5,1220,2,X,2024,101596,0,3442
1,3803,68,5,1220,1,X,2024,8894155,0,711124
1,3803,68,5,1220,2,X,2024,71733,0,185
1,3803,68,6,1220,1,X,2024,25498,0,1214
1,3803,69,5,1220,1,X,2024,3529291,0,103225
1,3803,69,5,1220,2,X,2024,2936198,0,28918
1,3803,69,8,1220,2,X,2024,5937,0,116
1,3803,70,5,1220,1,X,2024,896476,0,32822
1,3803,70,5,1220,2,X,2024,725101,0,28717
1,3803,70,6,1220,1,X,2024,348127,0,6813
1,3803,70,8,1220,1,X,2024,35955,0,855
1,3803,71,5,1220,1,X,2024,1182449,0,10715
1,3803,72,5,1220,1,X,2024,17819578,0,609419
1,3803,72,5,1220,2,X,2024,26979826,0,1016529
1,3803,72,6,1220,1,X,2024,5310985,0,262826
1,3803,72,6,1220,2,X,2024,314881,0,9628
1,3803,72,8,1220,1,X,2024,4463,0,111
1,3803,73,5,1220,1,X,2024,21105858,0,577690
1,3803,73,5,1220,2,X,2024,11758997,0,253340
1,3803,73,6,1220,1,X,2024,6108375,0,386280
1,3803,73,6,1220,2,X,2024,14604,0,698
1,3803,73,8,1220,1,X,2024,34891,0,1252
1,3803,74,5,1220,1,X,2024,3260900,0,73544
1,3803,74,5,1220,2,X,2024,327746,0,152
1,3803,75,5,1220,1,X,2024,587522,0,2606
1,3803,75,5,1220,2,X,2024,927435,0,18980
1,3803,75,6,1220,1,X,2024,11315,0,111
1,3803,76,5,1220,1,X,2024,20284786,0,236198
1,3803,76,5,1220,2,X,2024,152937,0,3565
1,3803,76,8,1220,1,X,2024,27903,0,547
1,3803,78,5,1220,2,X,2024,6690,0,108
1,3803,79,5,1220,1,X,2024,27108,0,70
1,3803,80,5,1220,1,X,2024,18266,0,573
1,3803,81,5,1220,1,X,2024,1713616,0,7167
1,3803,81,5,1220,2,X,2024,721686,0,24453
1,3803,82,5,1220,1,X,2024,547713,0,10426
1,3803,82,5,1220,2,X,2024,276144,0,4839
1,3803,83,5,1220,1,X,2024,1998560,0,46582
1,3803,83,5,1220,2,X,2024,563599,0,10463
1,3803,84,5,1220,1,X,2024,148056777,0,2217524
1,3803,84,5,1220,2,X,2024,66800371,0,865598
1,3803,84,6,1220,2,X,2024,46827,0,1648
1,3803,84,8,1220,1,X,2024,383166,0,10420
1,3803,84,8,1220,2,X,2024,25645,0,604
1,3803,85,5,1220,1,X,2024,35557464,0,461421
1,3803,85,5,1220,2,X,2024,8303866,0,95608
1,3803,85,6,1220,2,X,2024,4053,0,105
1,3803,85,8,1220,1,X,2024,26311,0,514
1,3803,85,8,1220,2,X,2024,8304,0,162
1,3803,86,5,1220,1,X,2024,4793056,0,101713
1,3803,86,5,1220,2,X,2024,100107,0,4544
1,3803,87,5,1220,1,X,2024,90002805,0,1091451
1,3803,87,5,1220,2,X,2024,13322299,0,151053
1,3803,87,8,1220,1,X,2024,192522,0,3863
1,3803,87,8,1220,2,X,2024,19166,0,618
1,3803,88,5,1220,1,X,2024,3062227,0,15793
1,3803,88,5,1220,2,X,2024,583580,0,3563
1,3803,88,8,1220,1,X,2024,11156,0,213
1,3803,89,5,1220,1,X,2024,22026310,0,256153
1,3803,89,5,1220,2,X,2024,128689,0,1120
1,3803,89,8,1220,1,X,2024,320622,0,6065
1,3803,90,5,1220,1,X,2024,9055338,0,85464
1,3803,90,5,1220,2,X,2024,4726752,0,54004
1,3803,90,8,1220,1,X,2024,13069,0,23
1,3803,90,8,1220,2,X,2024,62751,0,351
1,3803,91,5,1220,1,X,2024,27909,0,471
1,3803,92,5,1220,1,X,2024,202778,0,3963
1,3803,94,5,1220,1,X,2024,9833304,0,230583
1,3803,94,5,1220,2,X,2024,1314502,0,30657
1,3803,94,8,1220,1,X,2024,14406,0,507
1,3803,94,8,1220,2,X,2024,30332,0,894
1,3803,95,5,1220,1,X,2024,1231621,0,31028
1,3803,95,5,1220,2,X,2024,1528811,0,35988
1,3803,95,8,1220,1,X,2024,5968,0,218
1,3803,95,8,1220,2,X,2024,3356,0,268
1,3803,96,5,1220,1,X,2024,70208,0,1089
1,3803,96,5,1220,2,X,2024,8584,0,126
1,3803,97,5,1220,1,X,2024,12961,0,253
1,3803,98,5,1220,1,X,2024,446748,0,4587
1,3803,98,5,1220,2,X,2024,386607,0,8494
1,3804,03,5,1220,1,X,2024,3388,0,211
1,3804,03,5,1220,2,X,2024,2951,0,183
1,3804,07,5,1220,1,X,2024,7837,0,302
1,3804,10,6,1220,1,X,2024,65987,0,3321
1,3804,15,6,1220,2,X,2024,242404,0,3723
1,3804,20,5,1220,1,X,2024,28752,0,3489
1,3804,29,6,1220,1,X,2024,415902,0,9968
1,3804,30,5,1220,1,X,2024,345381,0,376
1,3804,32,5,1220,1,X,2024,3817,0,486
1,3804,38,6,1220,1,X,2024,44385,0,3290
1,3804,39,5,1220,1,X,2024,94457,0,5649
1,3804,39,5,1220,2,X,2024,7257,0,3
1,3804,39,6,1220,1,X,2024,2849937,0,199430
1,3804,39,6,1220,2,X,2024,103219,0,3519
1,3804,44,5,1220,1,X,2024,26293,0,3295
1,3804,48,5,1220,1,X,2024,31512,0,3158
1,3804,68,5,1220,1,X,2024,8276,0,199
1,3804,73,5,1220,2,X,2024,3290,0,125
1,3804,73,6,1220,1,X,2024,91431,0,3710
1,3804,82,5,1220,1,X,2024,2634,0,131
1,3804,84,5,1220,1,X,2024,29130,0,891
1,3804,84,5,1220,2,X,2024,72009,0,1053
1,3804,85,5,1220,1,X,2024,443612,0,7186
1,3804,85,5,1220,2,X,2024,27508,0,131
1,3804,89,5,1220,1,X,2024,13387,0,257
1,3804,90,5,1220,1,X,2024,64105,0,1272
1,3804,90,5,1220,2,X,2024,30213,0,814
1,3805,07,5,1220,1,X,2024,20137,0,776
1,3805,17,6,1220,1,X,2024,93207,0,1789
1,3805,27,5,1220,1,X,2024,77151,0,115
1,3805,29,6,1220,1,X,2024,2180572,0,3690
1,3805,39,5,1220,1,X,2024,74280,0,1465
1,3805,39,5,1220,2,X,2024,24822,0,3039
1,3805,39,6,1220,1,X,2024,274820,0,9370
1,3805,47,6,1220,1,X,2024,4361,0,364
1,3805,52,5,1220,2,X,2024,2700,0,73
1,3805,57,5,1220,2,X,2024,2832,0,73
